id,text,label,text_processed
2700,كيف أروي الموز في الصيف؟,irrigation_et_eau,اري موز صيف
2752,متى أشغل المضخة الشمسية للري؟,irrigation_et_eau,متي شغل ضخه شمس للر
16307,دورات تدريبية في الزراعة,recolte_et_post_recolte,دور درب زرع
15825,هل الحقن بالمبيد يحتاج صمام أمان خاص؟,pesticides_et_securite,حقن بيد حاج صمم امن خاص
15509,كيف أعمل خطة بسيطة للطوارئ مع العائلة؟,pesticides_et_securite,عمل خطه بسط طرئ عئل
9193,ما أسباب ذبول نباتات الزينة الصحراوية في الشتاء,maladies_et_ravageurs,سبب ذبل نبت زين صحراو شتء
5716,ما هي أنظمة الري بالرش ذات أنظمة التحكم في قصدير الذائب,irrigation_et_eau,ظمه الر لرش ظمه حكم قصدير ذئب
9375,كيف يمكن الوقاية من أمراض التدهور في أشجار الحمضيات,maladies_et_ravageurs,يمكن وقي مرض دهر شجر حمض
11326,كيف أتعامل مع زجاجة مبيد مكسورة؟,pesticides_et_securite,عمل زجج بيد كسر
10671,ما هي العوامل التي يمكن تحسين نماذجها الهجينة,maladies_et_ravageurs,عمل يمكن تحس اذج هجن
7404,هل ذبابة الفاكهة تترك ثقبا واحدا؟,maladies_et_ravageurs,ذبب فكه تتر ثقب وحد
16743,تخزين المنظفات بعيداً عن المحصول,recolte_et_post_recolte,تخز نظف بعد حصل
14167,كيف أجيب على أسئلة المقابلة التدريبية بشكل مميز,pesticides_et_securite,اجب علي سئل قبل درب شكل ميز
10294,كيف يمكن تقليل الأمراض باستخدام الإدارة التشاركية,maladies_et_ravageurs,يمكن قلل مرض باستخدام دره شرك
13143,كيف أقدر الأضرار على التنوع البيولوجي,pesticides_et_securite,قدر ضرر علي تنع ولج
3366,كيف أعمل منحنى معايرة لحساس سعوي مقابل وزن-تجفيف؟,irrigation_et_eau,عمل منح عار حسس سعي قبل وزنتجفيف
15927,هل كيس محكم داخل صندوق السيارة؟,pesticides_et_securite,كيس حكم دخل صندوق سير
11731,كيف أتعرف على تبلور المبيد السائل داخل العبوة؟,pesticides_et_securite,عرف علي بلر بيد سئل دخل عبه
10201,ما تأثير الصوب الذكية على إدارة الأمراض,maladies_et_ravageurs,اثر صوب ذكه علي دره مرض
11419,هل أراجع مكان غسل اليدين بعد الرش؟,pesticides_et_securite,رجع كان غسل يدن لرش
17421,هل يمكنني استخدام أكياس النايلون للحبوب,recolte_et_post_recolte,يمك خدم كيس نيل حبب
19041,ما هي طريقة استخدام زيت بذور البرغموت في الشاي؟,recolte_et_post_recolte,طرق خدم زيت بذر رغمو شاي
19446,كيف أحصد الشاي,recolte_et_post_recolte,حصد شاي
5944,هل الذبابة البيضاء تنقل فيروس تجعد الطماطم؟,maladies_et_ravageurs,ذبب يضء نقل يرس جعد طمطم
16525,المخزون الاستراتيجي للقمح,recolte_et_post_recolte,مخز استراتيجي قمح
13421,هل بخاخ مانع تعتيم للنظارات ينفع؟,pesticides_et_securite,بخخ انع عيم نظر نفع
7030,كيف يمكن مكافحة حشرة المن في الفلفل,maladies_et_ravageurs,يمكن كفح حشر الم لفل
4437,كيف أتجنب تدهور خصوبة التربة بسبب الري غير المناسب,irrigation_et_eau,جنب دهر خصب ترب سبب الر نسب
16372,سرقة المحاصيل,recolte_et_post_recolte,سرق محاصيل
6953,كيف يمكن مكافحة ذبابة الساق في القمح,maladies_et_ravageurs,يمكن كفح ذبب ساق قمح
7459,هل الرطوبة تحت الغطاء تزيد العفن؟,maladies_et_ravageurs,رطب غطء تزد عفن
4765,كيف أعالج مشكلة اللون البلوري في مياه الري,irrigation_et_eau,علج شكل لون بلر ياه الر
13184,كيف أختبر تفاعل المبيد مع تربة مزرعتي,pesticides_et_securite,خبر فعل بيد ترب زرع
2186,كيف أتعامل مع ري في بستان على شكل دوائر حول الأشجار؟,irrigation_et_eau,عمل ري بست علي شكل دئر حول شجر
9981,كيف يمكن الوقاية من الأمراض باستخدام الحملات الرقمية للتوعية,maladies_et_ravageurs,يمكن وقي مرض باستخدام حمل رقم وعه
165,هل الخس يحتاج رطوبة ثابتة؟,irrigation_et_eau,لخس حاج رطب ثبت
11051,ما معدات الوقاية اللازمة للرش؟,pesticides_et_securite,معد وقي لزم لرش
15180,كيف أختبر دقة تنبؤات الطقس المختلفة,pesticides_et_securite,خبر دقه نبؤ طقس خلف
6195,هل التعفن الرطب في الطماطم بكتيري غالبا؟,maladies_et_ravageurs,تعف رطب طمطم كتر
19863,ما معايير تقييم جودة الكيوي,recolte_et_post_recolte,معايير قيم جود كيي
9167,ما هو مرض التبقع الفطري في نباتات الزينة المائية,maladies_et_ravageurs,مرض بقع فطر نبت زين ائه
3740,كيف أحسب قيمة الخسارة الإنتاجية بسبب تفاوت الري؟,irrigation_et_eau,حسب قيم خسر ناج سبب فوت الر
13239,كيف أشارك في مشاريع بحثية جماعية,pesticides_et_securite,شرك مشاريع بحث جمع
13735,كيف أتعرف على احتياجات المزارعين في دائرتي,pesticides_et_securite,عرف علي حيج زرع دئر
11603,كيف أضمن وصول المبيد إلى جميع أجزاء النبات؟,pesticides_et_securite,اضم وصل بيد الي جزء نبت
18058,كيف أعرف أن الأفوكادو ناضج؟,recolte_et_post_recolte,عرف ان كدو نضج
7427,هل تبقع فطري يسبب حلقات؟,maladies_et_ravageurs,بقع فطر سبب حلق
18997,ما هي طريقة استخدام زيت بذور الكتان كمكمل غذائي؟,recolte_et_post_recolte,طرق خدم زيت بذر كتن كمكمل غذي
14324,هل وجود بضع حشرات يعني لازم أرش فورًا؟,pesticides_et_securite,وجد حشر يعن لزم ارش فور
9257,كيف يمكن التعرف على الإصابة بحشرة الدودة القارضة ليلاً,maladies_et_ravageurs,يمكن عرف علي صبه حشر دود قرض ليل
13716,ما هي طرق التواصل مع مزارعين يستخدمون أنظمة مشابهة,pesticides_et_securite,طرق وصل زرع خدم ظمه شبه
13106,ما هي الكوارث الشائعة المؤدية للفقد,pesticides_et_securite,كرث شئع ؤده فقد
6161,كيف أتعرف على عفن زغبي في البصل؟,maladies_et_ravageurs,عرف علي عفن زغب بصل
8676,كيف أعالج التبقع الفطري في التين الشوكي,maladies_et_ravageurs,علج بقع فطر تين شوك
8441,ما أعراض مرض العفن الأبيض في البطاطس,maladies_et_ravageurs,عرض مرض عفن ابض ططس
1904,كيف أتعامل مع ري إذا كان لدي مصدر ماء ضعيف التدفق وأريد تشغيل تنقيط؟,irrigation_et_eau,عمل ري اذا لدي صدر ماء ضعف دفق ارد شغل نقط
2679,هل الجوز يحتاج ري كثير؟,irrigation_et_eau,جوز حاج ري كثر
13596,هل وضع حوض بلاستيك كبير تحت العبوة أثناء الصب يقلل التسرب؟,pesticides_et_securite,وضع حوض بلس كبر عبه ثنء لصب قلل سرب
9411,كيف يمكن تقليل الإصابة بالأمراض في الزراعة العمودية,maladies_et_ravageurs,يمكن قلل صبه مرض زرع عمد
7447,هل هذا مرض أم نقص يزيد قابلية الإصابة؟,maladies_et_ravageurs,مرض ام نقص يزد قبل صبه
16750,حرق التالف أو دفنه,recolte_et_post_recolte,حرق تلف او دفن
10430,كيف يمكن تشخيص الأمراض باستخدام الأنطولوجيات المنظومية,maladies_et_ravageurs,يمكن شخص مرض باستخدام انطولوجي نظم
19750,كيف أعالج البطاطس بعد جنيها,recolte_et_post_recolte,علج ططس جني
5806,كيف أمنع أمراض ما بعد الحصاد في الطماطم؟,maladies_et_ravageurs,منع مرض حصد طمطم
4927,كيف أتجنب تلف الهياكل الليثيومية حول مناطق الري,irrigation_et_eau,جنب تلف هيكل ليثيوميه حول نطق الر
11265,هل إطلاق مفترسات يقلل الرش؟,pesticides_et_securite,طلق فرس قلل لرش
1960,كيف أحدد إن كان الفلتر القرصي أفضل من الشبكي في ماء يحتوي على طمي؟,irrigation_et_eau,حدد ان لتر قرص فضل شبك ماء حوي علي طمي
14561,ما البديل الآمن لتفريغ الانسداد؟,pesticides_et_securite,بدل امن فرغ سدد
8847,ما هو مرض الذبول الفطري في البرتقال السكري,maladies_et_ravageurs,مرض ذبل فطر رتقال سكر
13294,كيف أطلب تقييماً من العملاء,pesticides_et_securite,طلب تقي عملاء
14726,هل أغطّي الخزان قبل الرش؟,pesticides_et_securite,اغط خزن لرش
12070,كيف أتجنب رش “على العمياني” كل أسبوع؟,pesticides_et_securite,جنب رش علي عما سبع
19013,كيف أحصد زيت بذور اليانسون؟,recolte_et_post_recolte,حصد زيت بذر ينس
9590,ما هي العلامات الدالة على الإصابة بحشرة التربس في المحاصيل المحمية المتخصصة,maladies_et_ravageurs,علم دله علي صبه حشر ربس محاصيل حمه تخصص
1335,كيف أحسب تباعد المصارف في تربة طينية؟,irrigation_et_eau,حسب بعد صرف ترب طين
18857,ما هي طريقة استخدام زيت الخروع في الصناعة؟,recolte_et_post_recolte,طرق خدم زيت خرع صنع
5556,ما تأثير الري على مرونة الميتوكوندريا الجنينية النهائية,irrigation_et_eau,اثر الر علي رون ميتوكوندر جنن نهي
18861,كيح أحصد زيت الياسمين؟,recolte_et_post_recolte,كيح حصد زيت يسم
12445,كيف أعد مبيدات عضوية في المزرعة,pesticides_et_securite,اعد بيد عضي زرع
1421,كيف أتعامل مع ري الرمان لتقليل التشقق دون زيادة أمراض؟,irrigation_et_eau,عمل ري رمن قلل شقق زيد مرض
6468,ما هي أعراض مرض العفن الرمادي في العنب,maladies_et_ravageurs,عرض مرض عفن رمد عنب
3934,كيف أكتب سؤال عن عدم ظهور رطوبة سطحية لاختبار تفسير؟,irrigation_et_eau,كتب سؤل عدم ظهر رطب سطح خبر فسر
20059,إذا أبغى أقلل فاقد ما بعد الحصاد بسرعة، وش أول 3 تغييرات أسويها؟,recolte_et_post_recolte,اذا ابغ قلل فقد حصد سرع وش اول غير اسي
2263,كيف أتعامل مع ري في أنظمة الرش عندما يزداد نمو الأعشاب؟,irrigation_et_eau,عمل ري ظمه لرش عند زدد نمو عشب
14044,ما هي الفوائد المتبادلة في علاقات التدريب,pesticides_et_securite,فئد بادل علق درب
19764,كيف أعالج السبانخ,recolte_et_post_recolte,علج بنخ
5025,ما تأثير الري على شفافية الجنين الكامل,irrigation_et_eau,اثر الر علي شفف جنن كمل
5950,هل هناك مرض في الجذور بدون أعراض واضحة؟,maladies_et_ravageurs,مرض جذر بدن عرض وضح
8775,ما أعراض مرض العفن الرمادي في البرتقال الحلو,maladies_et_ravageurs,عرض مرض عفن رمد رتقال حلو
4450,ما هي طرق ري المحاصيل المزروعة في أحواض مرتفعة,irrigation_et_eau,طرق ري محاصيل زرع حوض رفع
8069,ما أعراض الإصابة بحشرة تريبس قصب السكر,maladies_et_ravageurs,عرض صبه حشر ريبس قصب سكر
7903,ما علاج الصدأ في البصل,maladies_et_ravageurs,علج صدا بصل
17830,كيف أحمي المنتج المجفف من الحشرات؟,recolte_et_post_recolte,احم نتج جفف حشر
14504,هل أترك شريط غير مرشوش بجانب المصرف؟,pesticides_et_securite,اتر شرط رشش جنب صرف
4310,ما هي تقنيات الري بالتنقيط للزراعة المائية,irrigation_et_eau,تقن الر نقط زرع ائه
7252,ما سبب ظهور بقع بنية على أوراق الكرنب مع اصفرار حولها؟,maladies_et_ravageurs,سبب ظهر بقع بنه علي ورق كرنب صفرار حول
10966,كيف أحسب جرعة المبيد للهكتار؟,pesticides_et_securite,حسب جرع بيد هكتار
2254,كيف أحدد المراحل “الحساسة” التي لا يجب تقليل الماء فيها؟,irrigation_et_eau,حدد رحل حسس يجب قلل ماء
7594,ما هي الآفات الحشرية التي تصيب نبات الزعفران,maladies_et_ravageurs,افت حشر تصب نبت زعفر
18721,كيف أحصد نبات الصبار للتجميل؟,recolte_et_post_recolte,حصد نبت صبر جمل
13448,كيف أخطط الرش بحيث أبدأ من الجهة المعاكسة للريح؟,pesticides_et_securite,خطط لرش بحث ابد جهه عكس ريح
15522,هل ارتداء قفازات احتياطية للإنقاذ ضروري؟,pesticides_et_securite,ردء قفز احتياطيه قاذ ضرر
11676,كيف أتخلص من دودة ورق القطن؟,pesticides_et_securite,خلص دود ورق قطن
20170,لو البطاطس قشرتها ضعيفة، هل هذا من قلع مبكر؟,recolte_et_post_recolte,ططس قشر ضعف قلع بكر
7454,ما سبب وجود بقع سوداء على حبات العنب بعد فترة رطوبة؟,maladies_et_ravageurs,سبب وجد بقع ودء علي حبت عنب فتر رطب
7255,هل هذا دليل على يرقات دودة ورق الكرنب؟,maladies_et_ravageurs,دلل علي يرق دود ورق كرنب
10673,ما تأثير التحسين المستمر للنماذج الهجينة على أدائها,maladies_et_ravageurs,اثر تحس سمر اذج هجن علي ادئ
16854,البوابات الإلكترونية,recolte_et_post_recolte,بوب الكترونيه
20045,إذا أريد أبيع درجة أولى بس، كيف أفرز بسرعة؟,recolte_et_post_recolte,اذا ارد ابع درج اول فرز سرع
10614,كيف يمكن الكشف عن الأمراض باستخدام التوائم الرقمية ذاتية التفاوض,maladies_et_ravageurs,يمكن كشف مرض باستخدام وئم رقم ذتي فوض
18001,كيف أنقي التمر بعد الجني؟,recolte_et_post_recolte,انق تمر جني
9704,ما هي الأعراض التي تظهر على النبات عند الإصابة بالإجهاد الضوئي الملحي المرضي,maladies_et_ravageurs,عرض ظهر علي نبت صبه جهد ضوئ لحي رضي
12506,ما هي المسؤولية القانونية تجاه إصابات العمال بالمبيدات,pesticides_et_securite,سؤل قنن اصب عمل بيد
18120,كيف أحصد أوراق المورينجا للتجفيف؟,recolte_et_post_recolte,حصد ورق مورينج جفف
400,كيف أتعامل مع نقص الماء في منتصف الموسم؟,irrigation_et_eau,عمل نقص ماء نصف وسم
9539,كيف يمكن الكشف عن الإصابة بحشرة الذبابة البيضاء في المحاصيل العطرية المحمية,maladies_et_ravageurs,يمكن كشف صبه حشر ذبب يضء محاصيل عطر حمه
18176,ما هي طريقة تخزين البذور لموسم الزراعة القادم؟,recolte_et_post_recolte,طرق تخز بذر وسم زرع قدم
2383,كيف أعالج مشكلة ملوحة التربة؟,irrigation_et_eau,علج شكل لوح ترب
14403,هل التأخير دقائق يزيد الامتصاص؟,pesticides_et_securite,اخر دقق يزد مصص
9376,ما الفرق بين الإصابة بالطفيليات والأمراض الفطرية,maladies_et_ravageurs,فرق صبه طفل مرض فطر
3134,كيف أتعامل مع شبكتي إذا ظهر لون صدأ في الماء؟,irrigation_et_eau,عمل شبك اذا ظهر لون صدا ماء
2302,كيف أتعامل مع ري إذا كانت الأرض مقسمة لمناطق وما المعلومات اللازمة لكل منطقة؟,irrigation_et_eau,عمل ري اذا كانت ارض قسم نطق علم لزم لكل طقه
14759,هل تغيّر لون الماء علامة تلوث؟,pesticides_et_securite,تغر لون ماء علم تلث
1258,كيف أختار فلتر مناسب لنقاطات دقيقة 1 لتر/ساعة؟,irrigation_et_eau,خار لتر نسب نقط دقق رسع
9594,ما هي الأعراض التي تسببها الفيروسات في الأوراق القديمة,maladies_et_ravageurs,عرض سبب يرس ورق قدم
17783,ما أفضل درجة حرارة لتخزين الخضار يومين؟,recolte_et_post_recolte,فضل درج حرر تخز خضر يوم
17558,ما أفضل طريقة لعرض البضاعة,recolte_et_post_recolte,فضل طرق عرض بضع
7697,كيف يمكن مكافحة حشرة ذبابة الكرز,maladies_et_ravageurs,يمكن كفح حشر ذبب كرز
9326,ما الفرق بين أعراض الجفاف والإصابة المرضية,maladies_et_ravageurs,فرق عرض جفف صبه رضه
14029,كيف أبحث عن كتب تقنية مبسطة في المكتبات العامة,pesticides_et_securite,بحث كتب قنه بسط كتب عمه
9744,ما هي الأعراض التي تظهر على النبات عند الإصابة بالإجهاد الملحي الضوئي المرضي المتكامل,maladies_et_ravageurs,عرض ظهر علي نبت صبه جهد لحي ضوئ رضي كامل
5421,كيف أنظم ري المزروعات في المناطق ذات الضباب شارون,irrigation_et_eau,نظم ري زرع نطق ضبب شار
6999,كيف يمكن مكافحة حشرة التربس في البصل,maladies_et_ravageurs,يمكن كفح حشر ربس بصل
18955,كيف أستخرج الزيت من بذور الشمام؟,recolte_et_post_recolte,خرج زيت بذر شمم
17895,كيف أخزن التفاح بدون بقع؟,recolte_et_post_recolte,اخز تفح بدن بقع
18284,ما هي طريقة تجفيف قرون الهيل؟,recolte_et_post_recolte,طرق جفف قرن هيل
65,هل الطاقة الشمسية مناسبة لتشغيل الري؟,irrigation_et_eau,طقه شمس نسب شغل الر
14683,هل المبيد المنتهي يعتبر نفاية أخطر؟,pesticides_et_securite,بيد نهي عبر نفي خطر
16192,حصاد اللبان,recolte_et_post_recolte,حصد لبن
10843,كيف يمكن تقليل الأمراض باستخدام الأنظمة ذاتية إدارة الأنظمة الوقائية المتكاملة,maladies_et_ravageurs,يمكن قلل مرض باستخدام ظمه ذتي دره ظمه وقي كامل
11447,هل الماء الساخن يزيد الامتصاص؟,pesticides_et_securite,ماء سخن يزد مصص
10039,كيف يمكن تشخيص الأمراض باستخدام النماذج الديناميكية,maladies_et_ravageurs,يمكن شخص مرض باستخدام اذج ديناميكيه
4308,ما تأثير الري على تكاليف الإنتاج الزراعي,irrigation_et_eau,اثر الر علي كلف ناج زرع
3552,كيف أقرر استخدام ريات نبضية لتقليل القنوات التفضيلية؟,irrigation_et_eau,قرر خدم ريت نبض قلل قنو فضل
19576,أفضل طريقة لتعبئة الملفوف,recolte_et_post_recolte,فضل طرق عبئ لفف
8261,كيف أتعامل مع العفن الرمادي,maladies_et_ravageurs,عمل عفن رمد
6393,كيف يمكن التخلص من يرقات الجعل,maladies_et_ravageurs,يمكن خلص يرق جعل
18926,ما هي طريقة استخدام زيت بذور المشمش في التدليك؟,recolte_et_post_recolte,طرق خدم زيت بذر شمش دلك
3525,كيف أضع معاملات تصحيح لجزء مغطى بالملش؟,irrigation_et_eau,اضع عمل صحح جزء غطي ملش
5719,كيف أحدد احتياجات الري للنباتات في مرحلة التكاثر الطحالب القزمة,irrigation_et_eau,حدد حيج الر نبت رحل كثر طحلب قزم
4270,ما هي طرق ري المحاصيل الحقلية الكبيرة,irrigation_et_eau,طرق ري محاصيل حقل كبر
1770,كيف أطبّق AWD عمليًا وأراقب العمق؟,irrigation_et_eau,طبق عمل رقب عمق
12173,كيف أنظف عتبة الباب إذا دخلت بقايا؟,pesticides_et_securite,نظف عتب باب اذا دخل بقا
15742,كيف أحدد مدة انتظار إضافية بعد خطأ رش؟,pesticides_et_securite,حدد مده نظر ضفي خطا رش
12428,ما هي الجهة المسؤولة عن تلقي شكاوى المبيدات,pesticides_et_securite,جهه سؤل تلق شكو بيد
11428,كيف أعرف أن القناع مناسب للأبخرة؟,pesticides_et_securite,عرف ان قنع نسب بخر
11589,ما هي المبيدات المسموح بها في الزراعة العضوية؟,pesticides_et_securite,بيد سمح زرع عضي
16839,الإضاءة والعاكسات على المقطورة,recolte_et_post_recolte,ضءه عكس علي قطر
12792,ما هي المبيدات المناسبة للاستخدام المنزلي,pesticides_et_securite,بيد نسب خدم زلي
1377,كيف أدير مياه الصرف في الهيدروبونيك بشكل مستدام؟,irrigation_et_eau,ادر ياه صرف هيدروبونيك شكل دام
16700,خلط الحبوب بالرماد للحفظ,recolte_et_post_recolte,خلط حبب رمد حفظ
3527,كيف يؤثر ارتفاع حرارة التربة على امتصاص الماء والري؟,irrigation_et_eau,ؤثر رفع حرر ترب علي مصص ماء ولر
3702,كيف أضع هامش تصحيح يعتمد على قياس رطوبة التربة؟,irrigation_et_eau,اضع همش صحح عمد علي قيس رطب ترب
17737,كيف أضع الثمار في الصندوق بدون ضغط؟,recolte_et_post_recolte,اضع ثمر صندوق بدن ضغط
7189,كيف يمكن علاج مرض تعفن الجذور في القرع,maladies_et_ravageurs,يمكن علج مرض تعف جذر قرع
4147,متى أعرف أن وسيط فلتر الرمل يجب تغييره؟,irrigation_et_eau,متي عرف ان وسط لتر رمل يجب غير
7295,هل سركسبورا البنجر تسبب بقعا سوداء؟,maladies_et_ravageurs,سركسبورا نجر سبب بقع ودء
8417,ما أعراض الإصابة بدودة ورق القطن في الذرة,maladies_et_ravageurs,عرض صبه بدد ورق قطن ذره
2095,كيف أتعامل مع تراكم الملح عند حواف البلل في محاصيل حساسة؟,irrigation_et_eau,عمل ترا ملح حوف بلل محاصيل حسس
4092,كيف أضع خطة فحص دورية لرشاشات البيفوت؟,irrigation_et_eau,اضع خطه فحص دور رشش يفو
18751,ما هي طريقة حفظ غذاء الملكات؟,recolte_et_post_recolte,طرق حفظ غذء ملك
540,هل يمكن استخدام شبكة ترشيح إضافية؟,irrigation_et_eau,يمكن خدم شبك رشح ضفي
4444,ما هي طرق ري المحاصيل المزروعة في مشاتل,irrigation_et_eau,طرق ري محاصيل زرع شتل
6606,هل تساقط أوراق العنب مرتبط بمرض تبقع ورقي؟,maladies_et_ravageurs,سقط ورق عنب ربط مرض بقع ورق
2153,كيف أبني جدول تشغيل بالتناوب يقلل ضغط العمل ويضمن كفاية للجميع؟,irrigation_et_eau,ابن جدل شغل نوب قلل ضغط عمل يضم كفي جمع
9553,كيف يمكن التعرف على الإصابة بحشرة البق الدقيقي في المحاصيل الطبية,maladies_et_ravageurs,يمكن عرف علي صبه حشر لبق دقق محاصيل طبه
16864,أسعار اليوم,recolte_et_post_recolte,سعر اليوم
19706,كيف أنقل المانجو,recolte_et_post_recolte,نقل انجو
15299,هل لبس نظارات شمسية بدل نظارة واقية ينفع؟,pesticides_et_securite,لبس نظر شمس بدل نظر وقي نفع
20102,لو الليمون يجف بسرعة، كيف أحافظ على الرطوبة؟,recolte_et_post_recolte,ليم يجف سرع حفظ علي رطب
15526,هل إعطاءه كمية كبيرة مرة واحدة خطر؟,pesticides_et_securite,عطء كمه كبر مره وحد خطر
935,هل يمكن استخدام المياه الرمادية في الزراعة,irrigation_et_eau,يمكن خدم ياه رمد زرع
2987,كيف أتعامل مع ري الرمان لتقليل التشقق عبر ثبات الرطوبة؟,irrigation_et_eau,عمل ري رمن قلل شقق عبر ثبت رطب
14258,كيف أختار نظارة واقية تلائم فوق نظارتي الطبية؟,pesticides_et_securite,خار نظر وقي لئم نظر طبه
6265,ما سبب وجود تجمعات سوداء على سطح أوراق النبات دون ثقوب؟,maladies_et_ravageurs,سبب وجد جمع ودء علي سطح ورق نبت ثقب
12248,أين أرمي المنشفة إذا تلوثت؟,pesticides_et_securite,اين ارم شفه اذا تلث
1985,كيف أتعامل مع مياه تحتوي على بورون مرتفع وتأثيره على الري؟,irrigation_et_eau,عمل ياه حوي علي بور رفع اثر علي الر
3889,كيف أكتب سؤال عن “تثبيت الجودة” عبر ثبات الرطوبة لاختبار توصيات؟,irrigation_et_eau,كتب سؤل ثبت جود عبر ثبت رطب خبر توص
19953,ما طريقة حساب إنتاج الكيوي,recolte_et_post_recolte,طرق حسب ناج كيي
4168,أنا أريد بناء قواعد قرار بسيطة: ما الحد الذي عنده أبدأ الري؟,irrigation_et_eau,انا ارد بنء قعد قرر بسط لحد عند ابد الر
15118,كيف أتعلم التنقل الفعال في المواقع الحكومية المعقدة,pesticides_et_securite,علم نقل فعل وقع حكم عقد
17426,كيف أمنع الفئران من دخول مخزن الأعلاف,recolte_et_post_recolte,منع فئر دخل خزن علف
4967,ما هي تقنيات الري بالتنقيط للزراعة في المناطق ذات التربة المالحة الغنية بالبورون,irrigation_et_eau,تقن الر نقط زرع نطق ترب الح غنه بور
11775,ما هي إجراءات السلامة في مستودعات تخزين المبيدات؟,pesticides_et_securite,جرء سلم ودع تخز بيد
4160,هل صمام عالق أم تسريب في خط؟,irrigation_et_eau,صمم علق ام سرب خط
2966,هل الحفاظ على رطوبة دنيا يقلل التصلب؟,irrigation_et_eau,حفظ علي رطب دنا قلل صلب
14988,كيف أختار نوع التنبيه المناسب لكل تذكير,pesticides_et_securite,خار نوع نبه نسب لكل ذكر
4024,هل صمام الهواء ضروري في النقاط المرتفعة؟,irrigation_et_eau,صمم هوء ضرر نقط رفع
15755,هل توجيه الرش بعيد عن قلب النبات يقلل البقايا؟,pesticides_et_securite,وجه لرش بعد قلب نبت قلل بقا
36,كيف أنظف الفلاتر في نظام التنقيط؟,irrigation_et_eau,نظف لتر نظم نقط
17531,هل يمكنني استخدام عربة الحصان للنقل,recolte_et_post_recolte,يمك خدم عرب حصن نقل
3185,كيف أتعامل مع صمامات كهربائية تتعطل بسبب الغبار؟,irrigation_et_eau,عمل صمم كهربائيه عطل سبب غبر
7732,ما هي أعراض الإصابة بحشرة المن في الخردل,maladies_et_ravageurs,عرض صبه حشر الم خردل
12288,ما هي الأعراض الخطيرة للتسمم بالمبيدات,pesticides_et_securite,عرض خطر سمم بيد
10393,ما تأثير العمليات المتكاملة على الكفاءة,maladies_et_ravageurs,اثر عمل كامل علي كفء
6970,ما هي الأمراض التي تصيب الفستق,maladies_et_ravageurs,مرض تصب ستق
2016,كيف أتعامل مع انجراف معايرة المجسات عبر الزمن؟,irrigation_et_eau,عمل جرف عار مجس عبر زمن
20176,لو عندي بصل، متى أتركه يجف في الحقل؟,recolte_et_post_recolte,عند بصل متي اتر يجف حقل
19519,ما معايير تصنيف الحمضيات,recolte_et_post_recolte,معايير صنف حمض
11227,هل المرشّة الكهربائية تقلل التعرض؟,pesticides_et_securite,رشه كهربائيه قلل عرض
17377,ما أفضل عبوات لتخزين زيت الزيتون؟,recolte_et_post_recolte,فضل عبو تخز زيت زيت
17495,هل يمكنني الحصاد أثناء الرياح القوية,recolte_et_post_recolte,يمك حصد ثنء ريح قوه
17227,كيف أعرف أن التمر وصل مرحلة الرطب أو التمر؟,recolte_et_post_recolte,عرف ان تمر وصل رحل رطب او تمر
18853,كيف أستخرج الزيت من بذور الكانولا؟,recolte_et_post_recolte,خرج زيت بذر كنل
9261,كيف يمكن تمييز الإصابة بالعنكبوت الأحمر عن نقص المغذيات,maladies_et_ravageurs,يمكن ميز صبه عنكبو حمر نقص غذي
16431,تبادل البذور القديمة,recolte_et_post_recolte,بدل بذر قدم
8851,ما علاج الصدأ في اليوسفي الملكي,maladies_et_ravageurs,علج صدا وسف لكي
10180,كيف يمكن الكشف عن الأمراض باستخدام الأقراص الذكية النانوية,maladies_et_ravageurs,يمكن كشف مرض باستخدام قرص ذكه نني
6987,كيف يمكن علاج تعفن الجذور في النباتات المنزلية,maladies_et_ravageurs,يمكن علج تعف جذر نبت زلي
1941,كيف أستخدم عوامة ميكانيكية للتحكم في تعبئة خزان الري تلقائيًا؟,irrigation_et_eau,خدم عمه ميكانيكيه حكم عبئ خزن الر لقئ
2794,كيف أتعامل مع جدولة الري عند إعادة زراعة جزء صغير من الحقل؟,irrigation_et_eau,عمل جدل الر عده زرع جزء صغر حقل
16650,زوايا الحماية للبالتات,recolte_et_post_recolte,زوا حمي بلت
14868,كيف أعاير الميزان بانتظام,pesticides_et_securite,عير ميز نظم
18152,كيف أحصد المحار من المزارع؟,recolte_et_post_recolte,حصد حار زرع
12004,لماذا يمنع استعمالها حتى بعد الغسل؟,pesticides_et_securite,لمذ منع عمل حتي غسل
18909,كيف أحصد زيت بذور الرمان؟,recolte_et_post_recolte,حصد زيت بذر رمن
15719,هل الري في الصباح أفضل من الليل لتقليل فطريات؟,pesticides_et_securite,الر صبح فضل ليل قلل فطر
3075,ما أفضل طريقة لقياس رطوبة التربة بمقياس بسيط في الحقل؟,irrigation_et_eau,فضل طرق قيس رطب ترب قيس بسط حقل
18680,كيف أحصد ثمرة الجاك فروت العملاقة؟,recolte_et_post_recolte,حصد ثمر جاك فرت عملاق
3750,كيف أتأكد أن المقارنة عادلة (نفس تربة/نفس صنف/نفس إدارة)؟,irrigation_et_eau,تكد ان قرن عدل ربهنفس صنفنفس دره
5490,ما تأثير الري على لون الجدار الخلوي الجنيني الثانوي,irrigation_et_eau,اثر الر علي لون جدر خلي جني ثني
14140,ما هي مقاييس التقدم في تعلم العادات,pesticides_et_securite,مقاييس قدم علم عاد
