id,text,label,text_processed
17695,هل أعمل برنامج ولاء,recolte_et_post_recolte,هل اعمل برنامج ولاء
2659,هل الخوخ يحتاج ري كثير؟,irrigation_et_eau,هل الخوخ يحتاج ري كثير؟
11967,هل لازم يكون مخزن المبيدات مقفل بمفتاح؟,pesticides_et_securite,هل لازم يكون مخزن المبيدات مقفل بمفتاح؟
6158,كيف أتعرف على مرض البياض الدقيقي في البازلاء؟,maladies_et_ravageurs,كيف اتعرف علي مرض البياض الدقيقي في البازلاء؟
6979,كيف يمكن القضاء على النمل في التربة الزراعية,maladies_et_ravageurs,كيف يمكن القضاء علي النمل في التربه الزراعيه
7428,ما سبب تعفن ثمار الزيتون في أماكن اللسعات؟,maladies_et_ravageurs,ما سبب تعفن ثمار الزيتون في اماكن اللسعات؟
18134,ما هي أفضل وقت لجني العسل؟,recolte_et_post_recolte,ما هي افضل وقت لجني العسل؟
17434,ما سبب مرارة الزيتون بعد الكبس,recolte_et_post_recolte,ما سبب مراره الزيتون بعد الكبس
10287,ما هي الأعراض التي يمكن تحليلها بتجارب المزارعين,maladies_et_ravageurs,ما هي الاعراض التي يمكن تحليلها بتجارب المزارعين
2640,كم مرة أسقي الليمون في الأسبوع؟,irrigation_et_eau,كم مره اسقي الليمون في الاسبوع؟
7218,هل النتوءات نتيجة جرب أو حشرات؟,maladies_et_ravageurs,هل النتوءات نتيجه جرب او حشرات؟
4624,ما هي طرق ري المحاصيل المزروعة في تربة مخففة بالبيرلايت,irrigation_et_eau,ما هي طرق ري المحاصيل المزروعه في تربه مخففه بالبيرلايت
2775,ما أفضل طريقة لحساب سعة التخزين المائي للتربة في عمق الجذور؟,irrigation_et_eau,ما افضل طريقه لحساب سعه التخزين المائي للتربه في عمق الجذور؟
10344,كيف يمكن الوقاية من الأمراض باستخدام التوصيات المتكاملة,maladies_et_ravageurs,كيف يمكن الوقايه من الامراض باستخدام التوصيات المتكامله
11374,كيف أختار مبيد يستهدف مرحلة معينة؟,pesticides_et_securite,كيف اختار مبيد يستهدف مرحله معينه؟
17363,كيف أحافظ على طبقة الشمع الطبيعية على التفاح؟,recolte_et_post_recolte,كيف احافظ علي طبقه الشمع الطبيعيه علي التفاح؟
7320,هل الاحتكاك يفتح بابا للأمراض؟,maladies_et_ravageurs,هل الاحتكاك يفتح بابا للامراض؟
4553,كيف أحسب كمية المياه اللازمة لري السبانخ,irrigation_et_eau,كيف احسب كميه المياه اللازمه لري السبانخ
5668,ما هي أنظمة الري بالرش ذات أنظمة التحكم في إريديوم الذائب,irrigation_et_eau,ما هي انظمه الري بالرش ذات انظمه التحكم في اريديوم الذائب
6844,هل هذه ذبابة بيضاء أم نطاطة؟,maladies_et_ravageurs,هل هذه ذبابه بيضاء ام نطاطه؟
10896,ما تأثير الثقافة المؤسسية للتحسين المستمر على الابتكار,maladies_et_ravageurs,ما تاثير الثقافه المؤسسيه للتحسين المستمر علي الابتكار
2874,كيف أتجنب “الري بناءً على الشعور” وأحوّله لقرار مبني على بيانات؟,irrigation_et_eau,كيف اتجنب “الري بناء علي الشعور” واحوله لقرار مبني علي بيانات؟
11942,كيف أميز بين فلتر غبار وفلتر أبخرة؟,pesticides_et_securite,كيف اميز بين فلتر غبار وفلتر ابخره؟
10107,ما الفرق بين المحفزات التقليدية والنانوية,maladies_et_ravageurs,ما الفرق بين المحفزات التقليديه والنانويه
4404,ما تأثير الري على فترة صلاحية المحصول بعد الحصاد,irrigation_et_eau,ما تاثير الري علي فتره صلاحيه المحصول بعد الحصاد
10668,كيف يمكن تشخيص الأمراض باستخدام التوائم الرقمية ذاتية اختبار النماذج الهجينة,maladies_et_ravageurs,كيف يمكن تشخيص الامراض باستخدام التوائم الرقميه ذاتيه اختبار النماذج الهجينه
1812,كيف أتعامل مع ري عند رغبة في توثيق كل عملية ري للتتبع؟,irrigation_et_eau,كيف اتعامل مع ري عند رغبه في توثيق كل عمليه ري للتتبع؟
17257,كيف أنظف أدوات الحصاد لتقليل الأمراض؟,recolte_et_post_recolte,كيف انظف ادوات الحصاد لتقليل الامراض؟
4309,كيف أعالج مشكلة نمو الأعشاب حول نقاط الري,irrigation_et_eau,كيف اعالج مشكله نمو الاعشاب حول نقاط الري
2998,كيف أتعامل مع ري نباتات طبية حساسة للغمر مثل اللافندر؟,irrigation_et_eau,كيف اتعامل مع ري نباتات طبيه حساسه للغمر مثل اللافندر؟
15830,هل هناك حل بسيط مؤقت؟,pesticides_et_securite,هل هناك حل بسيط مؤقت؟
11795,كيف أعرف إذا المبيد مسجّل رسميًا في بلدي؟,pesticides_et_securite,كيف اعرف اذا المبيد مسجل رسميا في بلدي؟
17355,كيف أتعامل مع محصول كثير وما عندي سوق بسرعة؟,recolte_et_post_recolte,كيف اتعامل مع محصول كثير وما عندي سوق بسرعه؟
491,كيف أتعامل مع ري الأراضي المالحة عند بداية الموسم؟,irrigation_et_eau,كيف اتعامل مع ري الاراضي المالحه عند بدايه الموسم؟
6865,ما هي أفضل الطرق لمكافحة حشرة التوتا أبسولوتا في الطماطم,maladies_et_ravageurs,ما هي افضل الطرق لمكافحه حشره التوتا ابسولوتا في الطماطم
17160,متى أحصد الفلفل؟,recolte_et_post_recolte,متي احصد الفلفل؟
3715,كيف أنظف مقعد الصمام دون خدش؟,irrigation_et_eau,كيف انظف مقعد الصمام دون خدش؟
14940,كيف أتخلص من التطبيقات غير المناسبة دون فقد البيانات,pesticides_et_securite,كيف اتخلص من التطبيقات غير المناسبه دون فقد البيانات
8182,كيف أحمي القمح من مرض الصدأ البني,maladies_et_ravageurs,كيف احمي القمح من مرض الصدا البني
1667,كيف أشخص صمام لا يفتح بسبب ملف أو شوائب؟,irrigation_et_eau,كيف اشخص صمام لا يفتح بسبب ملف او شوائب؟
14232,هل وضع المخزن في ركن خارجي مع قفل أفضل؟,pesticides_et_securite,هل وضع المخزن في ركن خارجي مع قفل افضل؟
2167,كيف أصمم حلقات تغذية لتقليل تفاوت الضغط داخل الدفيئة؟,irrigation_et_eau,كيف اصمم حلقات تغذيه لتقليل تفاوت الضغط داخل الدفيئه؟
8615,ما أعراض مرض العفن الأسود في الفجل,maladies_et_ravageurs,ما اعراض مرض العفن الاسود في الفجل
17445,هل يمكن تخزين المكسرات المملحة,recolte_et_post_recolte,هل يمكن تخزين المكسرات المملحه
4274,ما هي تقنيات الري بالتنقيط للزراعات المحمية,irrigation_et_eau,ما هي تقنيات الري بالتنقيط للزراعات المحميه
7571,ما سبب تساقط تفاح صغير مع ثقب؟,maladies_et_ravageurs,ما سبب تساقط تفاح صغير مع ثقب؟
18731,ما هي طريقة تنظيف الأعشاب البحرية من الرمال؟,recolte_et_post_recolte,ما هي طريقه تنظيف الاعشاب البحريه من الرمال؟
19187,كيج أستخرج الزيت من بذور الأرغان؟,recolte_et_post_recolte,كيج استخرج الزيت من بذور الارغان؟
5019,كيف أحدد احتياجات الري للنباتات في مرحلة التكاثر الأوليات,irrigation_et_eau,كيف احدد احتياجات الري للنباتات في مرحله التكاثر الاوليات
762,كيف أتعامل مع الري لتحسين عقد الزيتون؟,irrigation_et_eau,كيف اتعامل مع الري لتحسين عقد الزيتون؟
2384,متى أروي البطيخ؟,irrigation_et_eau,متي اروي البطيخ؟
16080,كيفية تدريب العمال على الجني,recolte_et_post_recolte,كيفيه تدريب العمال علي الجني
11142,هل الخلط بين نيم ومبيد كيميائي آمن؟,pesticides_et_securite,هل الخلط بين نيم ومبيد كيميائي امن؟
16516,الحياة في البر,recolte_et_post_recolte,الحياه في البر
16347,المحاسب الزراعي,recolte_et_post_recolte,المحاسب الزراعي
19147,ما هي طريقة استخدام زيت بذور الجوجوبا كزيت ناقل للزيوت العطرية؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور الجوجوبا كزيت ناقل للزيوت العطريه؟
6741,هل هذه بقع أنثراكنوز على الكوسة؟,maladies_et_ravageurs,هل هذه بقع انثراكنوز علي الكوسه؟
16340,المهندس الزراعي,recolte_et_post_recolte,المهندس الزراعي
18817,كيف أجمع الطحالب من الأحواض؟,recolte_et_post_recolte,كيف اجمع الطحالب من الاحواض؟
14501,كيف أضع خطوط بسيطة تقلل الجريان بعد الرش؟,pesticides_et_securite,كيف اضع خطوط بسيطه تقلل الجريان بعد الرش؟
2440,ما طريقة ري الجوز؟,irrigation_et_eau,ما طريقه ري الجوز؟
11134,هل المبيد يؤثر على التربة؟,pesticides_et_securite,هل المبيد يؤثر علي التربه؟
494,كيف أتعامل مع الري عند استخدام بذور معالجة؟,irrigation_et_eau,كيف اتعامل مع الري عند استخدام بذور معالجه؟
14249,إذا عندي مبيد حبيبات كيف أتجنب تناثر الحبيبات على الأرض؟,pesticides_et_securite,اذا عندي مبيد حبيبات كيف اتجنب تناثر الحبيبات علي الارض؟
19493,أفضل طريقة لتخزين الزعتر المجفف,recolte_et_post_recolte,افضل طريقه لتخزين الزعتر المجفف
7752,كيف أتعرف على حشرة الحفار في التربة,maladies_et_ravageurs,كيف اتعرف علي حشره الحفار في التربه
14727,هل أنقله خارج الحقل أفضل؟,pesticides_et_securite,هل انقله خارج الحقل افضل؟
10552,كيف يمكن التعرف على الأمراض باستخدام التوائم الرقمية ذاتية التقييم,maladies_et_ravageurs,كيف يمكن التعرف علي الامراض باستخدام التوائم الرقميه ذاتيه التقييم
6683,لماذا يظهر صمغ على ساق الخوخ مع تشققات؟,maladies_et_ravageurs,لماذا يظهر صمغ علي ساق الخوخ مع تشققات؟
1951,كيف أحدد قطر أنبوب السحب لتقليل ظاهرة التجويف Cavitation في المضخة؟,irrigation_et_eau,كيف احدد قطر انبوب السحب لتقليل ظاهره التجويف Cavitation في المضخه؟
2084,كيف أستخدم جهاز Venturi للحقن وما عيوبه؟,irrigation_et_eau,كيف استخدم جهاز Venturi للحقن وما عيوبه؟
12307,كيف أتعرف على مبيدات الدرجة الأولى والثانية والثالثة,pesticides_et_securite,كيف اتعرف علي مبيدات الدرجه الاولي والثانيه والثالثه
18669,كيف أحصد اليوسفي (المندرين)؟,recolte_et_post_recolte,كيف احصد اليوسفي (المندرين)؟
17930,ومتى أحصد الطماطم للنقل البعيد؟,recolte_et_post_recolte,ومتي احصد الطماطم للنقل البعيد؟
13834,ما هي تطبيقات تعديل الصور المجانية,pesticides_et_securite,ما هي تطبيقات تعديل الصور المجانيه
5632,ما تأثير الري على لون الجدار الخلوي الجنيني النهائي,irrigation_et_eau,ما تاثير الري علي لون الجدار الخلوي الجنيني النهائي
13709,كيف أحسب العائد على استثمار تحسينات نظام الرش,pesticides_et_securite,كيف احسب العائد علي استثمار تحسينات نظام الرش
18470,كيف أنقل الزهور المقطوفة؟,recolte_et_post_recolte,كيف انقل الزهور المقطوفه؟
10347,ما تأثير النظرية النظامية على فهم الأمراض,maladies_et_ravageurs,ما تاثير النظريه النظاميه علي فهم الامراض
14591,هل الغسل قد يضللني ويجعلني أتجاهل فترة الأمان؟,pesticides_et_securite,هل الغسل قد يضللني ويجعلني اتجاهل فتره الامان؟
13376,هل أقدر أحفر “حفرة احتواء” مبطنة ببلاستيك لتجميع ماء التنظيف؟,pesticides_et_securite,هل اقدر احفر “حفره احتواء” مبطنه ببلاستيك لتجميع ماء التنظيف؟
19473,أفضل وسيلة لتخزين الموز,recolte_et_post_recolte,افضل وسيله لتخزين الموز
11344,كيف أجهز برنامج رش للتصدير؟,pesticides_et_securite,كيف اجهز برنامج رش للتصدير؟
622,هل التسوية بالليزر ضرورية؟,irrigation_et_eau,هل التسويه بالليزر ضروريه؟
15570,هل الريح تغير كل شيء وتخلي الفصل غير آمن؟,pesticides_et_securite,هل الريح تغير كل شيء وتخلي الفصل غير امن؟
4399,كيف أستخدم المياه المالحة في ري النباتات الملحية,irrigation_et_eau,كيف استخدم المياه المالحه في ري النباتات الملحيه
6568,كيف أتعرف على نطاطات أوراق العنب؟,maladies_et_ravageurs,كيف اتعرف علي نطاطات اوراق العنب؟
18631,ما هي طريقة جمع الزيتون المتساقط بعد الهز؟,recolte_et_post_recolte,ما هي طريقه جمع الزيتون المتساقط بعد الهز؟
1370,كيف أدير الري في الزراعة المائية DWC لتجنب نقص الأكسجين؟,irrigation_et_eau,كيف ادير الري في الزراعه المائيه DWC لتجنب نقص الاكسجين؟
8197,ما أعراض الإصابة بحشرة تريبس قصب السكر الرمادي,maladies_et_ravageurs,ما اعراض الاصابه بحشره تريبس قصب السكر الرمادي
3423,كيف أركب عداد ألتراسونك clamp-on دون قطع الأنبوب؟,irrigation_et_eau,كيف اركب عداد التراسونك clamp-on دون قطع الانبوب؟
17846,متى أوقف التسميد قبل الحصاد؟,recolte_et_post_recolte,متي اوقف التسميد قبل الحصاد؟
8126,كيف أحمي البصل من مرض الذبول الفطري,maladies_et_ravageurs,كيف احمي البصل من مرض الذبول الفطري
5321,كيف أحدد احتياجات الري للنباتات في مرحلة التكاثر الطحالب المعدنية,irrigation_et_eau,كيف احدد احتياجات الري للنباتات في مرحله التكاثر الطحالب المعدنيه
1754,كيف أتعامل مع ري في مزارع تعتمد على العمالة اليدوية كيف أضمن الالتزام بالجدول؟,irrigation_et_eau,كيف اتعامل مع ري في مزارع تعتمد علي العماله اليدويه كيف اضمن الالتزام بالجدول؟
19615,كيف أغلف الفانيليا,recolte_et_post_recolte,كيف اغلف الفانيليا
15244,كيف أطرح سؤالاً إحصائياً بشكل واضح في المجتمعات المتخصصة,pesticides_et_securite,كيف اطرح سؤالا احصائيا بشكل واضح في المجتمعات المتخصصه
13070,كيف أصمم تهوية طبيعية للمخزن,pesticides_et_securite,كيف اصمم تهويه طبيعيه للمخزن
187,كيف أجدول الري لنخيل التمر؟,irrigation_et_eau,كيف اجدول الري لنخيل التمر؟
2879,كيف أجعل جدولي مرنًا يتغير كل 3 أيام حسب ET0؟,irrigation_et_eau,كيف اجعل جدولي مرنا يتغير كل 3 ايام حسب ET0؟
8172,كيف أتعامل مع مرض العفن الجاف في قصب السكر البني,maladies_et_ravageurs,كيف اتعامل مع مرض العفن الجاف في قصب السكر البني
19386,أفضل وقت لجني البامية,recolte_et_post_recolte,افضل وقت لجني الباميه
4125,أنا أريد توزيع ماء محدود بين محاصيل مختلفة، على أي أساس أقرر؟,irrigation_et_eau,انا اريد توزيع ماء محدود بين محاصيل مختلفه، علي اي اساس اقرر؟
9148,كيف أتعامل مع حشرة المن في نباتات الأعشاب المنزلية,maladies_et_ravageurs,كيف اتعامل مع حشره المن في نباتات الاعشاب المنزليه
11113,هل أضع لافتة تحذير بعد الرش؟,pesticides_et_securite,هل اضع لافته تحذير بعد الرش؟
59,ما أفضل نوع فلتر للرمل والعكارة؟,irrigation_et_eau,ما افضل نوع فلتر للرمل والعكاره؟
2050,كيف أحمي الخراطيم من جرّارات أو أدوات أثناء العمل؟,irrigation_et_eau,كيف احمي الخراطيم من جرارات او ادوات اثناء العمل؟
12941,ما هي أعراض الحساسية الجلدية,pesticides_et_securite,ما هي اعراض الحساسيه الجلديه
3144,كيف أتعامل مع ماء قناة يصبح عكرًا بعد المطر؟,irrigation_et_eau,كيف اتعامل مع ماء قناه يصبح عكرا بعد المطر؟
2610,كم يوم قبل قطاف العنب أوقف الري؟,irrigation_et_eau,كم يوم قبل قطاف العنب اوقف الري؟
4572,ما تأثير الري على كثافة الجذور الشعرية,irrigation_et_eau,ما تاثير الري علي كثافه الجذور الشعريه
6372,ما هي أعراض الإصابة بذبابة البصل,maladies_et_ravageurs,ما هي اعراض الاصابه بذبابه البصل
14435,هل الأفضل فصل معدات الوقاية عن المبيدات؟,pesticides_et_securite,هل الافضل فصل معدات الوقايه عن المبيدات؟
13694,ما هي معادلات حساب كفاءة التغطية,pesticides_et_securite,ما هي معادلات حساب كفاءه التغطيه
11836,هل لبس نظارات وقت الخلط أهم من وقت الرش؟,pesticides_et_securite,هل لبس نظارات وقت الخلط اهم من وقت الرش؟
6736,كيف أعرف إن كان توقيت الري سبب انتشار المرض؟,maladies_et_ravageurs,كيف اعرف ان كان توقيت الري سبب انتشار المرض؟
1359,كيف أتعامل مع الري عندما تكون التربة مغطاة ببلاستيك أسود؟,irrigation_et_eau,كيف اتعامل مع الري عندما تكون التربه مغطاه ببلاستيك اسود؟
2168,كيف أتعامل مع صيانة شبكة الدفيئة لمنع انسداد مفاجئ يضر بسرعة؟,irrigation_et_eau,كيف اتعامل مع صيانه شبكه الدفيئه لمنع انسداد مفاجئ يضر بسرعه؟
13617,هل في جهات تستقبل المبيدات المنتهية؟,pesticides_et_securite,هل في جهات تستقبل المبيدات المنتهيه؟
19988,كيف أقدر محصول الصبار,recolte_et_post_recolte,كيف اقدر محصول الصبار
15434,هل أخصص أدوات تنظيف للمبيدات فقط؟,pesticides_et_securite,هل اخصص ادوات تنظيف للمبيدات فقط؟
9243,ما أسباب تشوه الأوراق في نباتات الزينة المزهرة,maladies_et_ravageurs,ما اسباب تشوه الاوراق في نباتات الزينه المزهره
13748,ما هي مبادئ تصميم العروض التقديمية للبيانات الزراعية,pesticides_et_securite,ما هي مبادئ تصميم العروض التقديميه للبيانات الزراعيه
13313,كيف أحدد إشكالية البحث,pesticides_et_securite,كيف احدد اشكاليه البحث
7217,ما سبب ظهور نتوءات صغيرة على درنات البطاطس؟,maladies_et_ravageurs,ما سبب ظهور نتوءات صغيره علي درنات البطاطس؟
15227,ما هي المصادر المجانية لتعلم إكسل للإحصاء الزراعي,pesticides_et_securite,ما هي المصادر المجانيه لتعلم اكسل للاحصاء الزراعي
7334,ما سبب ظهور بقع سوداء على قشرة القرع مع هالة؟,maladies_et_ravageurs,ما سبب ظهور بقع سوداء علي قشره القرع مع هاله؟
2295,كيف أتعامل مع نقص البيانات وكيف أعوضه ببيانات طقس عامة؟,irrigation_et_eau,كيف اتعامل مع نقص البيانات وكيف اعوضه ببيانات طقس عامه؟
20146,لو الحبوب فيها سوس، هل تنفع للتغذية ولا لا؟,recolte_et_post_recolte,لو الحبوب فيها سوس، هل تنفع للتغذيه ولا لا؟
20207,إذا أريد أشغل مشروع صغير بعد الحصاد، وش أبسط فكرة مربحة؟,recolte_et_post_recolte,اذا اريد اشغل مشروع صغير بعد الحصاد، وش ابسط فكره مربحه؟
16071,معايير الجودة للتمور المصدرة,recolte_et_post_recolte,معايير الجوده للتمور المصدره
8133,ما أعراض الإصابة بحشرة تريبس قصب السكر الأسود,maladies_et_ravageurs,ما اعراض الاصابه بحشره تريبس قصب السكر الاسود
2983,كيف أتعامل مع ري القمح لتقليل الرقاد بسبب رية زائدة؟,irrigation_et_eau,كيف اتعامل مع ري القمح لتقليل الرقاد بسبب ريه زائده؟
4599,كيف أنظم ري المزروعات في المناطق ذات الندى الغزير,irrigation_et_eau,كيف انظم ري المزروعات في المناطق ذات الندي الغزير
9734,ما هي الأعراض التي تسببها الفطريات في الأنسجة المرستيمية,maladies_et_ravageurs,ما هي الاعراض التي تسببها الفطريات في الانسجه المرستيميه
14370,هل هذا حل عملي أم يسبب بؤر آفات؟,pesticides_et_securite,هل هذا حل عملي ام يسبب بؤر افات؟
4416,ما تأثير الري على حجم الثمار وانتظامها,irrigation_et_eau,ما تاثير الري علي حجم الثمار وانتظامها
7532,هل هذا زغبي؟,maladies_et_ravageurs,هل هذا زغبي؟
17683,هل الانستجرام مفيد للمزارعين,recolte_et_post_recolte,هل الانستجرام مفيد للمزارعين
14579,كيف أربط برنامج الرش ببرنامج الحصاد من أول الموسم؟,pesticides_et_securite,كيف اربط برنامج الرش ببرنامج الحصاد من اول الموسم؟
19695,أفضل وسيلة لنقل الملفوف,recolte_et_post_recolte,افضل وسيله لنقل الملفوف
13397,لو الملصق اتقطع، كيف أحفظ المعلومات للأمان؟,pesticides_et_securite,لو الملصق اتقطع، كيف احفظ المعلومات للامان؟
3469,كيف أعير حساس pH في الحقل باستخدام محاليل معيارية؟,irrigation_et_eau,كيف اعير حساس pH في الحقل باستخدام محاليل معياريه؟
3334,كيف أستخدم نموذج SEBAL لتقدير التبخر-النتح الفعلي؟,irrigation_et_eau,كيف استخدم نموذج SEBAL لتقدير التبخر-النتح الفعلي؟
7763,ما علاج النيماتودا في الجزر,maladies_et_ravageurs,ما علاج النيماتودا في الجزر
18181,كيف أنظم عملية الحصاد مع فريق العمل؟,recolte_et_post_recolte,كيف انظم عمليه الحصاد مع فريق العمل؟
3246,كيف أتعامل مع مقارنة استهلاك أسبوعين لمعرفة إن كان هناك تسريب؟,irrigation_et_eau,كيف اتعامل مع مقارنه استهلاك اسبوعين لمعرفه ان كان هناك تسريب؟
5617,كيف أستخدم المياه المالحة في ري نباتات الزينة متكاملة التطوير المستدام,irrigation_et_eau,كيف استخدم المياه المالحه في ري نباتات الزينه متكامله التطوير المستدام
19229,ما هي طريقة استخدام زيت بذور القنب في علاج التصلب المتعدد؟,recolte_et_post_recolte,ما هي طريقه استخدام زيت بذور القنب في علاج التصلب المتعدد؟
5840,هل تفحم الذرة مرض فطري خطير؟,maladies_et_ravageurs,هل تفحم الذره مرض فطري خطير؟
8280,ما هو مرض الذبول المفاجئ,maladies_et_ravageurs,ما هو مرض الذبول المفاجئ
9918,ما تأثير البيانات المفتوحة على البحث في الأمراض النباتية,maladies_et_ravageurs,ما تاثير البيانات المفتوحه علي البحث في الامراض النباتيه
6105,هل ظهور عفن قطني عند قاعدة الساق في الفلفل مرض خطير؟,maladies_et_ravageurs,هل ظهور عفن قطني عند قاعده الساق في الفلفل مرض خطير؟
18163,كيف أحصد نبات الحناء؟,recolte_et_post_recolte,كيف احصد نبات الحناء؟
18043,ما هي طريقة حصاد القرع العسلي؟,recolte_et_post_recolte,ما هي طريقه حصاد القرع العسلي؟
1879,كيف أتعامل مع ري النباتات لتقليل موت الشتلات في أول أسبوع؟,irrigation_et_eau,كيف اتعامل مع ري النباتات لتقليل موت الشتلات في اول اسبوع؟
1056,هل الري بالغمر يستهلك مياه أكثر من الرش,irrigation_et_eau,هل الري بالغمر يستهلك مياه اكثر من الرش
12680,ما هي المستندات التي يطلبها المفتشون عادة,pesticides_et_securite,ما هي المستندات التي يطلبها المفتشون عاده
18942,كيف أحصد زيت بذور الجريب فروت؟,recolte_et_post_recolte,كيف احصد زيت بذور الجريب فروت؟
10389,ما تأثير الآليات المؤسسية المنظومية على الاستدامة,maladies_et_ravageurs,ما تاثير الاليات المؤسسيه المنظوميه علي الاستدامه
6842,كيف أتعرف على ذبابة البيوت البلاستيكية الصغيرة؟,maladies_et_ravageurs,كيف اتعرف علي ذبابه البيوت البلاستيكيه الصغيره؟
19959,ما وسائل تقدير إنتاج الجوافة,recolte_et_post_recolte,ما وسائل تقدير انتاج الجوافه
5448,ما تأثير الري على شفافية الليزوزومات الجنينية الثانوية,irrigation_et_eau,ما تاثير الري علي شفافيه الليزوزومات الجنينيه الثانويه
6062,كيف تؤثر النيماتودا (الديدان الثعبانية) على قدرة الجذور على امتصاص الماء والعناصر,maladies_et_ravageurs,كيف تؤثر النيماتودا (الديدان الثعبانيه) علي قدره الجذور علي امتصاص الماء والعناصر
11408,هل أراجع الطقس قبل الرش؟,pesticides_et_securite,هل اراجع الطقس قبل الرش؟
16087,حصاد الفطر,recolte_et_post_recolte,حصاد الفطر
12246,هل لبس مريلة ونظارة وقناع أثناء الصب يكفي؟,pesticides_et_securite,هل لبس مريله ونظاره وقناع اثناء الصب يكفي؟
5528,ما هي تقنيات الري بالتنقيط للزراعة في المناطق ذات التربة المالحة الغنية بالجادولينيوم,irrigation_et_eau,ما هي تقنيات الري بالتنقيط للزراعه في المناطق ذات التربه المالحه الغنيه بالجادولينيوم
15859,إذا العبوة ثقيلة، هل أستخدم مضخة نقل بدل الصب؟,pesticides_et_securite,اذا العبوه ثقيله، هل استخدم مضخه نقل بدل الصب؟
5164,ما هي أنظمة الري بالرش ذات أنظمة التحكم في الثوريوم الذائب,irrigation_et_eau,ما هي انظمه الري بالرش ذات انظمه التحكم في الثوريوم الذائب
15920,هل نظارة واقية فوق النظارة الطبية تسبب ضباب؟,pesticides_et_securite,هل نظاره واقيه فوق النظاره الطبيه تسبب ضباب؟
14919,ما هي الطريقة الآمنة للتخلص من معدات السلامة التالفة,pesticides_et_securite,ما هي الطريقه الامنه للتخلص من معدات السلامه التالفه
14427,هل استعمال ماء ساخن في الغسيل أفضل أم يزيد انتشار؟,pesticides_et_securite,هل استعمال ماء ساخن في الغسيل افضل ام يزيد انتشار؟
16721,حصاد القمح الصلب,recolte_et_post_recolte,حصاد القمح الصلب
8190,كيف أحمي البصل من مرض التبقع البكتيري,maladies_et_ravageurs,كيف احمي البصل من مرض التبقع البكتيري
3966,ما أول شيء أراجعه عندما يضعف ضغط التنقيط فجأة؟,irrigation_et_eau,ما اول شيء اراجعه عندما يضعف ضغط التنقيط فجاه؟
2875,كيف أبني قاعدة قرار بسيطة إذا لم تتوفر حساسات؟,irrigation_et_eau,كيف ابني قاعده قرار بسيطه اذا لم تتوفر حساسات؟
9380,ما هي العوامل التي تساعد على انتشار مرض التبقع الأسود,maladies_et_ravageurs,ما هي العوامل التي تساعد علي انتشار مرض التبقع الاسود
4837,كيف أعالج مشكلة اللون الجيني في مياه الري,irrigation_et_eau,كيف اعالج مشكله اللون الجيني في مياه الري
15183,ما هي المصادر المجانية الموثوقة للتنبؤ بالطقس الزراعي,pesticides_et_securite,ما هي المصادر المجانيه الموثوقه للتنبؤ بالطقس الزراعي
18348,كيف أحصد كوز الذرة؟,recolte_et_post_recolte,كيف احصد كوز الذره؟
2789,كيف أعدل الري عندما يزداد الغطاء النباتي ويقل تبخر سطح التربة؟,irrigation_et_eau,كيف اعدل الري عندما يزداد الغطاء النباتي ويقل تبخر سطح التربه؟
6704,لماذا تتلون أوراق الطماطم بالبنفسجي في الأطراف؟,maladies_et_ravageurs,لماذا تتلون اوراق الطماطم بالبنفسجي في الاطراف؟
10728,كيف يمكن تقليل الأمراض باستخدام الأنظمة ذاتية تطبيق المناهج المتكاملة,maladies_et_ravageurs,كيف يمكن تقليل الامراض باستخدام الانظمه ذاتيه تطبيق المناهج المتكامله
3543,كيف أحدد إن كانت إضافة الجبس مع الري أفضل من حمض؟,irrigation_et_eau,كيف احدد ان كانت اضافه الجبس مع الري افضل من حمض؟
11072,هل أوقف الرش إذا تعبت؟,pesticides_et_securite,هل اوقف الرش اذا تعبت؟
10085,ما تأثير التقنيات الكمية الناشئة على الزراعة,maladies_et_ravageurs,ما تاثير التقنيات الكميه الناشئه علي الزراعه
16557,فحص السموم الفطرية في الذرة,recolte_et_post_recolte,فحص السموم الفطريه في الذره
17640,هل الغبار يقلل كفاءة التبريد,recolte_et_post_recolte,هل الغبار يقلل كفاءه التبريد
14285,ما المنظف الآمن لإزالة أثر المبيد من الأسطح؟,pesticides_et_securite,ما المنظف الامن لازاله اثر المبيد من الاسطح؟
13557,كيف أتابع فترة الأمان لكل محصول بدون ما ألخبط؟,pesticides_et_securite,كيف اتابع فتره الامان لكل محصول بدون ما الخبط؟
18205,ما هي خطوات عصر الزيتون البارد؟,recolte_et_post_recolte,ما هي خطوات عصر الزيتون البارد؟
1942,كيف أعاير حساس مستوى الماء في الخزان ليعطي قراءات دقيقة؟,irrigation_et_eau,كيف اعاير حساس مستوي الماء في الخزان ليعطي قراءات دقيقه؟
1412,هل يمكن أن تزيد WUE مع تقليل الري دون خسارة كبيرة؟,irrigation_et_eau,هل يمكن ان تزيد WUE مع تقليل الري دون خساره كبيره؟
18796,ما هي طريقة نتف ريش الدجاج؟,recolte_et_post_recolte,ما هي طريقه نتف ريش الدجاج؟
7126,كيف يمكن علاج مرض تعفن الجذور في البطيخ,maladies_et_ravageurs,كيف يمكن علاج مرض تعفن الجذور في البطيخ
8052,كيف أتعامل مع مرض الذبول البكتيري في البرتقال,maladies_et_ravageurs,كيف اتعامل مع مرض الذبول البكتيري في البرتقال
